brand_key,display_name,chain,mall_id,mall_name,region
pks phone,PKS Phone,robinsons,robinsons-tuguegarao,Robinsons Place Tuguegarao,north-luzon
pks phones,PKS Phones,robinsons,robinsons-santiago,Robinsons Place Santiago,north-luzon
pktt mobile center,PKTT Mobile Center,gmall,gmall-of-toril,GMall of Toril,mindanao
mr patatas,Mr. Patatas,robinsons,robinsons-malabon,Robinsons Town Mall Malabon,metro-manila
plain & prints,PLAIN & PRINTS,robinsons,robinsons-pagadian,Robinsons Pagadian,mindanao
mr parks bread cake,MR PARKS BREAD CAKE,sm,sm-city-telabastagan,SM City Telabastagan,north-luzon
plains,Plains,gmall,gmall-of-davao,GMall of Davao,mindanao
mr noodle,MR NOODLE,sm,smdc-strip-at-shore,SMDC Strip at Shore,smdc
mr ninja,MR. NINJA,ayala,ayala-market-market,Market! Market!,metro-manila
mps telcom,MPS Telcom,robinsons,robinsons-gentrias,Robinsons Place Gen. Trias,south-luzon
playnation,PLAYNATION,ayala,ayala-center-cebu,Ayala Center Cebu,visayas
playstation,PLAYSTATION,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
moonsky sunny,MOONSKY SUNNY,sm,sm-seaside-city-cebu,SM Seaside City Cebu,visayas
moshi koshi,MOSHI KOSHI,ayala,ayala-market-market,Market! Market!,metro-manila
moshi gran cafe,MOSHI GRAN CAFE,ayala,one-ayala-mall,One Ayala,metro-manila
mos simo,MOS SIMO,robinsons,robinsons-pagadian,Robinsons Pagadian,mindanao
mortons the steakhouse,Morton's The Steakhouse,megaworld,uptown-mall,Uptown Mall,
morning after antro,The Morning After/Antro,ortigas,greenhills,Greenhills,metro-manila
pobros house of chicken n waffles,POBROS HOUSE OF CHICKEN N WAFFLES,sm,sm-city-bicutan,SM City Bicutan,metro-manila
pocket gears,POCKET GEARS,sm,sm-city-tarlac,SM City Tarlac,north-luzon
pockets waffles cream,POCKETS WAFFLES CREAM,sm,sm-city-santa-rosa,SM City Santa Rosa,south-luzon
morihs hair & beauty salon,MORIH'S HAIR & BEAUTY SALON,robinsons,robinsons-iloilo,Robinsons Place Iloilo,visayas
moressi,MORESSI,sm,s-maison,S Maison,metro-manila
poco deli,Poco Deli,ortigas,estancia,Estancia,metro-manila
morellis gelato caffe,Morelli's Gelato Caffe,ortigas,greenhills,Greenhills,metro-manila
more hair center,MoRe Hair Center,ortigas,estancia,Estancia,metro-manila
moostea cafe,MOOSTEA CAFE,starmall,san-jose-del-monte,Starmall San Jose del Monte,north-luzon
moonleaf tea,MOONLEAF TEA,robinsons,robinsons-gapan,Robinsons Gapan,north-luzon
pngb gold buyer,PNGB Gold Buyer,robinsons,robinsons-dasmarinas,Robinsons Place Dasmarinas,south-luzon
pocofino,Pocofino,ortigas,greenhills,Greenhills,metro-manila
mood brows and lashes,MOOD BROWS AND LASHES,sm,sm-city-tuguegarao,SM City Tuguegarao,north-luzon
monza barcade concept,Monza / Barcade Concept,megaworld,arcovia-city,Arcovia City,
point and dots,POINT AND DOTS,sm,sm-city-pampanga,SM City Pampanga,north-luzon
montesa medical group aesthetic center,MONTESA MEDICAL GROUP AESTHETIC CENTER,ayala,ayala-circuit,Ayala Malls Circuit,metro-manila
monters siomai,MONTERS SIOMAI,robinsons,robinsons-starmills,Robinsons Starmills,north-luzon
monteal money changer,Monteal Money Changer,megaworld,venice-grand-canal-mall,Venice Grand Canal Mall,
montblanc,MONTBLANC,ayala,ayala-greenbelt,Greenbelt,metro-manila
mont blanc,Mont-Blanc,robinsons,robinsons-jaro,Robinsons Place Jaro,visayas
polk home theater hifi,POLK HOME THEATER HIFI,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
polland,Polland,ortigas,estancia,Estancia,metro-manila
monster radio,Monster Radio,gmall,gmall-of-davao,GMall of Davao,mindanao
mons takuyaki japanese food cart,MONS TAKUYAKI JAPANESE FOOD CART,sm,sm-city-iloilo,SM City Iloilo,visayas
polo ralph lauren,POLO RALPH LAUREN,ayala,ayala-greenbelt,Greenbelt,metro-manila
pngb jewelries,PNGB Jewelries,gmall,gmall-of-davao,GMall of Davao,mindanao
mossimo satellite selling,MOSSIMO SATELLITE SELLING,robinsons,robinsons-ilocos,Robinsons Place Ilocos,north-luzon
movieworld,MOVIEWORLD,robinsons,robinsons-pagadian,Robinsons Pagadian,mindanao
plusmakeover,Plusmakeover,ortigas,greenhills,Greenhills,metro-manila
move it powered rental scooter,MOVE IT POWERED RENTAL SCOOTER,sm,sm-seaside-city-cebu,SM Seaside City Cebu,visayas
playville,Playville,gmall,gmall-of-digos,GMall of Digos,mindanao
plaza fair,PLAZA FAIR,xentro,sta-ana-public-market,Sta Ana Public Market,
move dance studio,MOVE DANCE STUDIO,sm,sm-city-cagayan-de-oro,SM City CDO Uptown,mindanao
plaza fair department store,PLAZA FAIR DEPARTMENT STORE,xentro,xentro-mall-san-andres,XentroMall San Andres,
mountain express,MOUNTAIN EXPRESS,robinsons,robinsons-metro-east,Robinsons Metro East,metro-manila
mountain blend,MOUNTAIN BLEND,sm,sm-city-urdaneta-central,SM City Urdaneta Central,north-luzon
pldt exhibit,PLDT EXHIBIT,xentro,balagtas-town-center,Balagtas Town Center,
motto,Motto,robinsons,robinsons-iligan,Robinsons Place Iligan,mindanao
pldt smart 1888,PLDT-SMART *1888 532 0018,robinsons,robinsons-dumaguete,Robinsons Place Dumaguete,visayas
pley tito,PLEY-TITO,sm,sm-city-daet,SM City Daet,south-luzon
ploom,Ploom,robinsons,robinsons-galleria-ortigas,Robinsons Galleria,metro-manila
motosport,Motosport,robinsons,robinsons-iligan,Robinsons Place Iligan,mindanao
plum roast,Plum Roast,robinsons,robinsons-tacloban,Robinsons Place Tacloban,visayas
motorola,Motorola,gmall,gmall-of-davao,GMall of Davao,mindanao
mother base,Mother Base,ortigas,greenhills,Greenhills,metro-manila
pluto photo,Pluto Photo,filinvest,festival-mall,Festival Mall,metro-manila
motorino,MOTORINO,sm,the-podium,The Podium,metro-manila
motor pro,Motor Pro,waltermart,tanauan,WalterMart Tanauan,south-luzon
pmc watchstore,PMC Watchstore,robinsons,robinsons-tuguegarao,Robinsons Place Tuguegarao,north-luzon
motomarket,Motomarket,megaworld,uptown-parade,Uptown Parade,
pmz melon station,PMZ MELON STATION,sm,sm-city-bacolod,SM City Bacolod,visayas
moto aqua flask,Moto/ Aqua Flask,robinsons,robinsons-tacloban,Robinsons Place Tacloban,visayas
moti,Moti (NEW),robinsons,robinsons-iloilo,Robinsons Place Iloilo,visayas
pnb allianz,PNB ALLIANZ,robinsons,robinsons-ilocos,Robinsons Place Ilocos,north-luzon
mothers touch hilot massage,MOTHER'S TOUCH HILOT + MASSAGE,sm,sm-city-legazpi,SM City Legazpi,south-luzon
pnb eastwest,"PNB, EASTWEST",xentro,xentro-mall-cabagan,XentroMall Cabagan,
mothers fried chicken,MOTHER'S FRIED CHICKEN,ayala,ayala-center-cebu,Ayala Center Cebu,visayas
my metroloading station,My Metroloading Station,robinsons,robinsons-galleria-cebu,Robinsons Galleria Cebu,visayas
mother hen,Mother Hen,megaworld,festive-walk-mall-iloilo,Festive Walk Mall,
my lavandera ka mini gem exhibit,MY LAVANDERA KA MINI GEM EXHIBIT (8),xentro,montalban-town-center,Montalban Town Center,
petron,PETRON,starmall,alabang,Starmall Alabang,metro-manila
my nail society,MY NAIL SOCIETY,sm,smdc-jazz-mall,SMDC Jazz Mall,smdc
parks bakery k mart,PARKS BAKERY K-MART,sm,sm-city-pampanga,SM City Pampanga,north-luzon
partners in child,Partners in Child,waltermart,sta-rosa,WalterMart Sta. Rosa,south-luzon
old town barber shop,OLD TOWN BARBER SHOP,ayala,ayala-solenad,Ayala Malls Nuvali,south-luzon
old town barbrrshop,Old Town Barbrrshop,robinsons,robinsons-cybergate-cebu,Robinsons Cybergate Cebu,visayas
parties unlimited,PARTIES UNLIMITED,sm,sm-city-baguio,SM City Baguio,north-luzon
oldtown white coffee,OldTown White Coffee,megaworld,venice-grand-canal-mall,Venice Grand Canal Mall,
olfaction,OLFACTION,ayala,ayala-solenad,Ayala Malls Nuvali,south-luzon
olinor accessories ca exhibits,Olinor Accessories (2.24 SQM) CA EXHIBITS ( PROPERTY PRO ),xentro,montalban-town-center,Montalban Town Center,
olive fashion collection,Olive Fashion Collection,robinsons,robinsons-iligan,Robinsons Place Iligan,mindanao
old navy,OLD NAVY,ayala,one-ayala-mall,One Ayala,metro-manila
olive garden,OLIVE GARDEN,sm,sm-mall-of-asia,SM Mall of Asia,metro-manila
parklane,PARKLANE,robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
olivia,Olivia,robinsons,robinsons-bacolod,Robinsons Place Bacolod,visayas
ollie bowls,OLLIE BOWLS (0921 843 2125),robinsons,robinsons-magnolia,Robinsons Magnolia,metro-manila
olvis visa services,OLVIS VISA SERVICES,ayala,ayala-center-cebu,Ayala Center Cebu,visayas
parking,Parking,ortigas,greenhills,Greenhills,metro-manila
olympic outlet,Olympic Outlet,robinsons,robinsons-antipolo,Robinsons Place Antipolo,metro-manila
old soul bar beans,OLD SOUL BAR BEANS,sm,sm-city-laoag,SM City Laoag,north-luzon
old moon studio,OLD MOON STUDIO,sm,sm-city-lucena,SM City Lucena,south-luzon
oil paint store,THE OIL PAINT STORE,araneta,ali-mall,Ali Mall,metro-manila
okonomi takoyaki,OKONOMI TAKOYAKI,robinsons,robinsons-las-pinas,Robinsons Place Las Pinas,metro-manila
oishi maki,Oishi Maki,waltermart,candelaria,WalterMart Candelaria,south-luzon
oishi manju,Oishi Manju,gmall,gmall-of-davao,GMall of Davao,mindanao
passion & health lines,Passion & Health Lines,robinsons,robinsons-tacloban,Robinsons Place Tacloban,visayas
ojo signature & kids,Ojo Signature & Kids,filinvest,festival-mall,Festival Mall,metro-manila
ok bob,"OK, BOB",sm,sm-mall-of-asia,SM Mall of Asia,metro-manila
passenger seat,PASSENGER SEAT,sm,sm-city-san-mateo,SM City San Mateo,metro-manila
pasig city hall annex 2,PASIG CITY HALL ANNEX 2,robinsons,robinsons-metro-east,Robinsons Metro East,metro-manila
paseo art gallery,PASEO ART GALLERY,sm,sm-megamall,SM Megamall,metro-manila
old manila coffee shop,OLD MANILA COFFEE SHOP,xentro,morong-centerpoint,Morong Centerpoint,
pasarabo ilocandia,PASARABO ILOCANDIA 0907-141-1116,robinsons,robinsons-pangasinan,Robinsons Place Pangasinan,north-luzon
pasalubong centrale,PASALUBONG CENTRALE,ayala,ayala-marquee,MarQuee Mall,north-luzon
okto,OKTO,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
party phone,Party Phone,gmall,gmall-of-davao,GMall of Davao,mindanao
ola by siesta,OLA by Siesta,megaworld,alabang-west-parade,Alabang West Parade,
old manila coffee house,Old Manila Coffee House,robinsons,robinsons-galleria-ortigas,Robinsons Galleria,metro-manila
party house by michelle ballon shop,PARTY HOUSE BY MICHELLE BALLON SHOP,robinsons,robinsons-iligan,Robinsons Place Iligan,mindanao
park avenue,Park Avenue,ortigas,greenhills,Greenhills,metro-manila
olympic village outlet,Olympic Village Outlet,robinsons,robinsons-starmills,Robinsons Starmills,north-luzon
omair cellphone accessories,OMAIR CELLPHONE ACCESSORIES,xentro,balagtas-town-center,Balagtas Town Center,
on stage school for the arts,ON STAGE SCHOOL FOR THE ARTS,robinsons,robinsons-angeles,Robinsons Angeles,north-luzon
omg oh my gifts shop,OMG! Oh My Gifts! Shop,robinsons,robinsons-iloilo,Robinsons Place Iloilo,visayas
omniverse museum,OMNIVERSE MUSEUM,ayala,ayala-glorietta,Glorietta,metro-manila
omotenashi ramen restaurant,OMOTENASHI RAMEN RESTAURANT,ayala,ayala-capitol-central,Ayala Malls Capitol Central,visayas
on,ON,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
paraiba,Paraiba 8425-677 / 09555695900,robinsons,robinsons-magnolia,Robinsons Magnolia,metro-manila
on stage,ON STAGE,araneta,farmers-plaza,Farmers Plaza,metro-manila
paragon,Paragon,megaworld,eastwood-city-walk,Eastwood City Walk,
paradise air freshener,PARADISE AIR FRESHENER,sm,sm-city-grand-central,SM City Grand Central,metro-manila
omar umpar,OMAR UMPAR,xentro,montalban-town-center,Montalban Town Center,
on the go shawarma & pies,ON THE GO SHAWARMA & PIES,robinsons,robinsons-las-pinas,Robinsons Place Las Pinas,metro-manila
paradise air,PARADISE AIR,sm,sm-city-fairview,SM City Fairview,metro-manila
one audio acoustics,One Audio Acoustics,robinsons,robinsons-pangasinan,Robinsons Place Pangasinan,north-luzon
par tee bloc,PAR-TEE BLOC,xentro,xentro-mall-roxas,XentroMall Roxas,
one blue moo cafe,One Blue Moo Cafe,robinsons,robinsons-naga,Robinsons Place Naga,south-luzon
one fine pictures,One Fine Pictures,robinsons,robinsons-galleria-cebu,Robinsons Galleria Cebu,visayas
papu panda captains cove,Papu Panda Captains Cove,fishermall,quezonave,Fisher Mall Quezon Avenue,metro-manila
paramount life and general insurance,PARAMOUNT LIFE AND GENERAL INSURANCE,sm,sm-city-pampanga,SM City Pampanga,north-luzon
paramus,PARAMUS,ayala,ayala-glorietta,Glorietta,metro-manila
omg milk shake,Omg Milk Shake,filinvest,fora,Fora Mall,south-luzon
paras alteration,Paras Alteration,robinsons,robinsons-otis,Robinsons Otis,metro-manila
paris esse parfum,Paris Esse Parfum,filinvest,festival-mall,Festival Mall,metro-manila
omar umpar exhibit,OMAR UMPAR EXHIBIT,xentro,montalban-town-center,Montalban Town Center,
paris crepes,PARIS CREPES,sm,sm-city-dasmarinas,SM City Dasmariñas,south-luzon
omayah,Omayah,robinsons,robinsons-novaliches,Robinsons Novaliches,metro-manila
parilya,Parilya,filinvest,il-corso,IL Corso,visayas
omberry,Omberry,robinsons,robinsons-magnolia,Robinsons Magnolia,metro-manila
pares university,Pares University,megaworld,festive-walk-mall-iloilo,Festive Walk Mall,
ombre salon,OMBRE SALON,ayala,ayala-solenad,Ayala Malls Nuvali,south-luzon
pares at tendon,PARES AT TENDON,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
pares at sizzling,Pares at Sizzling,megaworld,eastwood-cyber-mall,Eastwood Cyber Mall,
paref preschool rosefield south triangle,PAREF PRESCHOOL ROSEFIELD SOUTH TRIANGLE,sm,smdc-mplace-mall,SMDC Mplace Mall,smdc
omf lit bookshop,OMF LIT BOOKSHOP,sm,sm-city-davao,SM City Davao,mindanao
parasat hd,PARASAT HD,ayala,ayala-centrio,Centrio Mall,mindanao
paras alterstation,PARAS ALTERSTATION 0945-592-5424 (NEW),robinsons,robinsons-angeles,Robinsons Angeles,north-luzon
omf literature,OMF LITERATURE 0925-722-9638,robinsons,robinsons-cybergate-cebu,Robinsons Cybergate Cebu,visayas
passionails nail salon and spa,PASSIONAILS NAIL SALON AND SPA,ayala,ayala-centrio,Centrio Mall,mindanao
ohtako takoyaki,Ohtako Takoyaki,filinvest,fora,Fora Mall,south-luzon
one life,One Life,ortigas,estancia,Estancia,metro-manila
pawssentials pet store,PAWSSENTIALS PET STORE,sm,sm-city-cagayan-de-oro,SM City CDO Uptown,mindanao
o2 wellness k beauty,O2 Wellness K-Beauty,megaworld,newport-city,Newport City,
payless shoe store,Payless Shoe Store,robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
obrang pilipino,OBRANG PILIPINO,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
payless shoe source,PAYLESS SHOE SOURCE,araneta,ali-mall,Ali Mall,metro-manila
ocampos fine jewellery,Ocampo's Fine Jewellery,robinsons,robinsons-galleria-ortigas,Robinsons Galleria,metro-manila
occassion gift shop,OCCASSION GIFT SHOP,araneta,ali-mall,Ali Mall,metro-manila
occassions,OCCASSIONS,ayala,ayala-market-market,Market! Market!,metro-manila
paws unlimited,Paws Unlimited,ortigas,tiendesitas,Tiendesitas,metro-manila
pazios grill,Pazio's Grill,gmall,gmall-of-davao,GMall of Davao,mindanao
occupational safety and health center,OCCUPATIONAL SAFETY AND HEALTH CENTER,ayala,ayala-legazpi,Ayala Malls Legazpi,south-luzon
ocean seafood restaurant,OCEAN SEAFOOD RESTAURANT,sm,sm-by-the-bay,SM By the Bay,metro-manila
oceannail nail and lashes salon,OCEANNAIL NAIL AND LASHES SALON,ayala,ayala-marquee,MarQuee Mall,north-luzon
ochado,Ochado,filinvest,festival-mall,Festival Mall,metro-manila
ochie,Ochie,ortigas,greenhills,Greenhills,metro-manila
octagon al obied,Octagon AL - OBIED,xentro,xentro-mall-calapan,XentroMall Calapan,
octagon computer shop,OCTAGON COMPUTER SHOP,robinsons,robinsons-pagadian,Robinsons Pagadian,mindanao
o noodle,O' Noodle,robinsons,robinsons-novaliches,Robinsons Novaliches,metro-manila
o d c dental clinic co,O.D.C DENTAL CLINIC CO.,ayala,ayala-trinoma,Trinoma,metro-manila
passionart gallery,PASSIONART GALLERY,sm,sm-megamall,SM Megamall,metro-manila
nutwater buko juice,Nutwater Buko Juice,gmall,gmall-of-toril,GMall of Toril,mindanao
nutech solutions,NUTECH SOLUTIONS,sm,sm-city-cebu,SM City Cebu,visayas
pc dynamic,PC DYNAMIC,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
pc depot,PC DEPOT,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
nutri health and beauty products trading,NUTRI HEALTH AND BEAUTY PRODUCTS TRADING,araneta,farmers-plaza,Farmers Plaza,metro-manila
nutriel,Nutriel,robinsons,robinsons-roxas,Robinsons Place Roxas,visayas
nuts and bits,Nuts And Bits,waltermart,carmona,WalterMart Carmona,south-luzon
pc cartel,PC CARTEL,sm,sm-city-rosales,SM City Rosales,north-luzon
nuvera aesthetic,Nuvera Aesthetic,megaworld,newport-city,Newport City,
o banh mi,O BANH MI,robinsons,robinsons-galleria-ortigas,Robinsons Galleria,metro-manila
ny bagel by kates,NY BAGEL BY KATE'S,ayala,ayala-center-cebu,Ayala Center Cebu,visayas
ny buffalo brads hot wings,NY BUFFALO BRADS HOT WINGS,ayala,ayala-malls-central-bloc,Ayala Malls Central Bloc,visayas
nyc studio salon,NYC STUDIO SALON,sm,sm-city-urdaneta-central,SM City Urdaneta Central,north-luzon
pc broker,PC BROKER,sm,sm-city-lucena,SM City Lucena,south-luzon
nyfd premiere,NYFD PREMIERE,ayala,one-ayala-mall,One Ayala,metro-manila
pazzion,PAZZION,ayala,ayala-trinoma,Trinoma,metro-manila
pazu,PAZU,sm,sm-center-pasig,SM Center Pasig,metro-manila
paws fins & tails,Paws Fins & Tails,megaworld,venice-grand-canal-mall,Venice Grand Canal Mall,
octavians rtw surplus mega cellular network inc,"OCTAVIAN'S RTW SURPLUS MEGA CELLULAR NETWORK, INC",xentro,montalban-town-center,Montalban Town Center,
octo takoyaki,OCTO TAKOYAKI,robinsons,the-plaza,The Plaza Bagong Silang,metro-manila
ogetsu hime,OGETSU HIME,sm,sm-aura,SM Aura,metro-manila
pastil nation,Pastil Nation,megaworld,uptown-mall,Uptown Mall,
office ergonomics,Office Ergonomics,filinvest,festival-mall,Festival Mall,metro-manila
office of the city prosecutor,Office Of The City Prosecutor,filinvest,main-square,Main Square,south-luzon
officepartners 360 inc,OFFICEPARTNERS 360 INC,sm,sm-cdo-downtown,SM CDO Downtown Premier,mindanao
officine universelle buly,OFFICINE UNIVERSELLE BULY,ayala,ayala-greenbelt,Greenbelt,metro-manila
ofixph,OFIXPH,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
ogawa japanese restaurant,Ogawa Japanese Restaurant,megaworld,mckinley-west,McKinley West,
pasta dolce amore temporarily closed,PASTA DOLCE AMORE TEMPORARILY CLOSED,robinsons,robinsons-la-union,Robinsons Place La Union,north-luzon
pawchester,Pawchester,ortigas,greenhills,Greenhills,metro-manila
oglimen dental clinic,Oglimen Dental Clinic,waltermart,sta-rosa,WalterMart Sta. Rosa,south-luzon
oh georg,OH GEORG!,ayala,ayala-center-cebu,Ayala Center Cebu,visayas
oh holiday apothecary,OH HOLIDAY APOTHECARY,sm,s-maison,S Maison,metro-manila
oh my goodies,Oh My Goodies!,fishermall,malabon,Fisher Mall Malabon,metro-manila
oh tanghulu,OH TANGHULU,sm,sm-city-novaliches,SM City Novaliches,metro-manila
oh waffles & crepes,OH! WAFFLES & CREPES,robinsons,robinsons-pagadian,Robinsons Pagadian,mindanao
passionnails,Passionnails,filinvest,festival-mall,Festival Mall,metro-manila
pasto,Pasto,megaworld,eastwood-city-walk,Eastwood City Walk,
pastry shop of bobs,The Pastry Shop Of Bob's,robinsons,robinsons-bacolod,Robinsons Place Bacolod,visayas
office,The Office,ortigas,estancia,Estancia,metro-manila
off price el torogi,"OFF PRICE, EL TOROGI",xentro,xentro-mall-cabagan,XentroMall Cabagan,
paw station,The Paw Station,megaworld,venice-grand-canal-mall,Venice Grand Canal Mall,
paul smith,PAUL SMITH,ayala,ayala-one-bonifacio-high-street,One Bonifacio High Street,metro-manila
octoboy unli wagyu and seafood grill,OCTOBOY UNLI WAGYU AND SEAFOOD GRILL,sm,sm-city-fairview,SM City Fairview,metro-manila
od cafe express,OD CAFE EXPRESS,robinsons,robinsons-galleria-ortigas,Robinsons Galleria,metro-manila
oddballs,Oddballs,filinvest,festival-mall,Festival Mall,metro-manila
oden house of pearl,ODEN HOUSE OF PEARL,robinsons,robinsons-palawan,Robinsons Place Palawan,south-luzon
